id,Relaxation,safety,Familiarity,Crowding,Stayability,Stress Perception
44975,2,2,2,5,1,4.4
44976,3,2,1,4,3,3.8
44977,2,1,1,3,1,4.4
44978,3,2,1,3,2,3.8
44979,2,2,3,5,2,4
44980,2,2,2,4,3,3.8
44981,3,3,1,4,3,3.6
44982,3,1,2,3,2,3.8
44983,4,1,2,3,3,3.4
44984,3,1,2,3,2,3.8
44985,4,1,2,3,2,3.6
44986,3,1,2,3,2,3.8
44987,4,1,2,3,2,3.6
44988,4,1,2,3,2,3.6
44989,3,1,2,2,2,3.6
44990,2,1,2,2,1,4
44991,3,2,2,3,4,3.2
44992,3,1,2,2,2,3.6
44993,3,1,2,3,2,3.8
44994,2,1,2,2,1,4
44995,2,1,2,2,1,4
44996,3,1,2,2,2,3.6
44997,3,1,2,2,2,3.6
44998,3,1,2,2,2,3.6
44999,2,1,2,2,1,4
45000,3,1,2,2,2,3.6
45001,3,1,2,3,2,3.8
45002,4,1,2,2,3,3.2
45003,4,1,2,2,3,3.2
45004,3,1,2,2,2,3.6
45005,3,1,2,2,2,3.6
45006,4,1,2,3,2,3.6
45007,4,1,2,2,2,3.4
45008,2,1,2,2,2,3.8
45009,4,1,2,2,2,3.4
45010,4,1,2,3,2,3.6
45011,4,1,2,2,3,3.2
45012,3,1,2,2,2,3.6
45013,2,1,2,2,2,3.8
45014,4,1,2,2,2,3.4
45015,4,1,2,2,2,3.4
45016,4,1,3,3,4,3
45017,3,1,2,3,2,3.8
45018,2,1,2,3,2,4
45019,2,1,2,3,2,4
45020,2,2,2,3,2,3.8
45021,4,4,4,4,4,2.4
45022,4,2,3,3,4,2.8
45023,4,2,3,3,4,2.8
45024,4,2,3,4,4,3
45025,4,2,3,3,4,2.8
45026,4,3,3,4,4,2.8
45027,3,2,3,3,3,3.2
45028,3,2,2,3,3,3.4
45029,3,4,3,4,4,2.8
45032,3,3,3,3,4,2.8
45033,4,2,3,3,5,2.6
45034,4,2,3,3,4,2.8
45036,4,3,3,3,4,2.6
45039,4,2,3,3,4,2.8
45040,4,3,3,3,4,2.6
45041,4,3,4,3,5,2.2
45042,4,2,3,3,4,2.8
45043,4,3,3,3,4,2.6
45044,2,1,1,4,1,4.6
45045,3,3,3,3,4,2.8
45046,3,3,3,3,4,2.8
45047,3,3,3,3,3,3
45048,4,2,3,2,4,2.6
45049,4,2,3,2,3,2.8
45050,3,3,2,2,3,3
45051,3,3,3,3,4,2.8
45052,3,3,3,3,4,2.8
45053,4,3,3,3,4,2.6
45054,4,3,3,3,4,2.6
45055,3,3,3,3,3,3
45056,4,2,1,3,2,3.6
45057,2,2,2,2,2,3.6
45058,3,3,3,3,3,3
45059,4,3,3,4,4,2.8
45060,3,3,4,3,4,2.6
45061,3,4,4,3,4,2.4
45062,3,4,4,3,4,2.4
45063,3,2,3,3,4,3
45064,3,2,2,3,3,3.4
45065,3,3,2,3,3,3.2
45066,4,3,3,3,4,2.6
45067,4,3,3,3,4,2.6
45068,4,3,3,4,4,2.8
45069,4,3,3,4,4,2.8
45070,3,2,2,3,3,3.4
45071,4,3,4,3,4,2.4
45072,4,3,3,3,4,2.6
45073,4,4,4,3,4,2.2
45074,4,2,3,3,4,2.8
45075,4,3,3,3,4,2.6
45076,3,4,4,4,4,2.6
45077,3,4,4,4,4,2.6
45078,4,3,3,4,4,2.8
45079,3,2,3,4,4,3.2
45080,3,2,2,2,3,3.2
45081,3,3,3,3,4,2.8
45082,4,2,3,3,4,2.8
45083,2,3,3,4,2,3.6
45084,2,3,3,4,3,3.4
45085,4,3,3,3,4,2.6
45086,3,3,2,3,3,3.2
45087,4,4,3,3,4,2.4
45088,4,3,3,3,4,2.6
45091,4,3,3,3,4,2.6
45092,4,4,4,3,4,2.2
45093,3,3,3,3,4,2.8
45094,3,4,4,3,4,2.4
45095,3,3,3,3,4,2.8
45096,3,3,3,3,3,3
45097,2,3,2,2,3,3.2
45098,4,3,3,3,4,2.6
45099,4,2,3,3,4,2.8
45100,4,3,3,3,4,2.6
45101,4,4,4,3,4,2.2
45102,4,3,4,3,4,2.4
45103,4,3,3,3,4,2.6
45104,3,4,4,4,4,2.6
45105,3,3,4,4,4,2.8
45106,3,3,3,3,4,2.8
45107,3,3,3,2,3,2.8
45108,4,3,4,3,4,2.4
45109,4,4,3,3,4,2.4
45110,3,3,4,3,4,2.6
45111,3,3,3,3,3,3
45112,4,3,3,3,4,2.6
45113,4,4,4,3,4,2.2
45114,4,3,3,3,4,2.6
45115,3,2,2,3,3,3.4
45116,4,3,3,3,4,2.6
45117,4,2,3,3,4,2.8
45118,3,2,2,4,3,3.6
45119,4,3,3,3,4,2.6
45120,2,2,2,3,2,3.8
45121,4,3,3,3,4,2.6
45122,3,2,2,2,3,3.2
45123,3,2,2,2,3,3.2
45124,3,2,2,3,2,3.6
45125,3,2,2,2,3,3.2
45126,4,4,4,3,4,2.2
45127,4,4,4,4,4,2.4
45128,3,3,4,4,4,2.8
45129,4,4,4,4,4,2.4
45130,3,3,4,4,4,2.8
45131,3,3,3,3,4,2.8
45132,4,3,3,3,4,2.6
45133,3,3,3,3,4,2.8
45134,2,2,3,3,3,3.4
45135,2,3,2,3,3,3.4
45136,3,3,3,4,4,3
45137,3,2,2,2,2,3.4
45138,3,2,2,3,2,3.6
45139,2,1,1,3,2,4.2
45140,2,1,1,4,2,4.4
45141,1,1,1,5,1,5
45142,1,1,1,5,1,5
45143,2,2,2,3,2,3.8
45144,2,2,3,3,2,3.6
45145,3,3,3,3,3,3
45146,3,4,4,3,5,2.2
45148,2,1,1,4,1,4.6
45149,2,1,2,3,2,4
45150,1,1,1,5,1,5
45151,3,1,2,3,2,3.8
45152,3,2,3,3,3,3.2
45153,3,2,3,3,3,3.2
45154,3,3,4,4,4,2.8
45155,2,2,2,5,2,4.2
45156,3,3,3,3,4,2.8
45157,3,3,2,4,3,3.4
45158,3,2,3,4,4,3.2
45159,3,2,2,3,3,3.4
45160,3,3,3,4,3,3.2
45161,2,2,2,3,3,3.6
45162,3,3,3,4,3,3.2
45163,4,4,3,3,4,2.4
45164,4,3,3,3,4,2.6
45165,4,3,3,3,4,2.6
45166,3,2,3,4,4,3.2
45167,4,3,3,4,5,2.6
45168,4,4,4,4,5,2.2
45169,4,4,4,4,5,2.2
45170,4,2,3,4,5,2.8
45171,3,4,4,3,5,2.2
45172,3,4,3,4,4,2.8
45173,3,3,3,4,3,3.2
45174,3,2,2,2,3,3.2
45175,3,4,4,3,4,2.4
45176,3,3,3,4,3,3.2
45177,2,3,3,4,2,3.6
45178,3,3,3,4,3,3.2
45179,3,3,4,4,3,3
45180,4,3,3,4,4,2.8
45181,3,3,3,4,4,3
45182,4,2,2,3,4,3
45183,3,3,3,4,4,3
45184,4,4,4,3,4,2.2
45185,3,4,4,3,4,2.4
45186,4,4,4,3,4,2.2
45187,1,4,3,4,4,3.2
45188,4,3,3,3,4,2.6
45189,2,3,3,4,3,3.4
45190,3,4,4,4,4,2.6
45191,3,4,4,3,4,2.4
45192,3,4,4,3,4,2.4
45193,3,4,3,3,4,2.6
45194,4,4,3,3,4,2.4
45195,4,4,4,3,4,2.2
45196,3,3,4,4,3,3
45197,3,3,3,3,4,2.8
45198,3,3,3,3,4,2.8
45199,3,4,4,3,4,2.4
45200,3,3,3,3,4,2.8
45201,3,3,3,3,4,2.8
45202,3,4,4,3,4,2.4
45203,4,4,4,3,4,2.2
45204,3,3,3,3,4,2.8
45205,3,4,3,3,4,2.6
45206,2,3,3,4,3,3.4
45207,3,4,3,3,4,2.6
45208,3,3,3,3,4,2.8
45209,2,2,3,3,2,3.6
45210,4,4,4,4,4,2.4
45211,3,3,3,4,3,3.2
45212,3,3,3,3,3,3
45213,3,3,3,3,3,3
45214,3,3,3,3,3,3
45215,3,3,3,4,3,3.2
45216,2,3,3,3,3,3.2
45217,3,3,3,4,4,3
45218,3,3,4,4,4,2.8
45219,3,4,4,3,4,2.4
45220,3,3,3,3,4,2.8
45221,3,3,3,3,3,3
45222,4,3,3,3,4,2.6
45223,3,4,4,4,4,2.6
45224,4,4,4,3,4,2.2
45225,3,4,4,3,4,2.4
45226,4,4,4,3,4,2.2
45227,3,4,4,3,4,2.4
45228,4,4,4,3,4,2.2
45229,3,3,3,4,3,3.2
45230,3,4,3,4,4,2.8
45231,3,4,3,3,4,2.6
45232,3,3,3,2,4,2.6
45233,3,3,4,4,3,3
45234,3,3,4,4,4,2.8
45235,3,3,4,4,3,3
45236,3,3,4,4,3,3
45237,2,3,3,3,2,3.4
45238,4,4,4,4,4,2.4
45239,3,3,3,4,3,3.2
45240,3,4,3,4,4,2.8
45241,3,4,4,3,4,2.4
45242,3,4,4,3,4,2.4
45243,3,3,4,4,4,2.8
45244,3,4,4,4,4,2.6
45245,3,4,4,3,4,2.4
45248,3,3,3,4,3,3.2
45249,3,4,4,4,4,2.6
45250,3,4,4,3,4,2.4
45251,4,4,4,3,4,2.2
45252,3,3,3,3,3,3
45253,4,4,3,4,5,2.4
45254,4,4,4,4,5,2.2
45255,4,3,3,2,4,2.4
45256,4,3,3,3,4,2.6
45257,3,3,3,3,4,2.8
45258,4,3,3,3,4,2.6
45259,3,3,3,3,4,2.8
45260,4,3,3,3,4,2.6
45261,2,2,2,4,2,4
45262,2,2,2,4,2,4
45263,2,2,3,4,3,3.6
45264,3,4,3,4,2,3.2
45265,3,4,3,3,4,2.6
45266,3,3,3,3,4,2.8
45267,4,3,4,3,4,2.4
45268,4,3,3,3,4,2.6
45269,4,3,3,3,4,2.6
45270,4,3,3,3,4,2.6
45271,3,3,3,3,3,3
45272,2,2,2,5,2,4.2
45273,2,3,3,5,2,3.8
45274,2,3,2,4,3,3.6
45275,4,4,4,4,4,2.4
45276,3,4,4,4,4,2.6
45277,3,3,4,4,4,2.8
45278,3,4,4,3,4,2.4
45279,4,3,3,3,4,2.6
45280,4,4,4,3,4,2.2
45281,2,3,3,4,3,3.4
45282,3,3,3,3,4,2.8
45283,3,4,4,3,4,2.4
45284,4,4,4,3,4,2.2
45285,3,4,4,4,4,2.6
45286,3,4,4,3,4,2.4
45287,3,3,3,3,3,3
45288,4,4,4,3,4,2.2
45289,3,2,3,3,3,3.2
45290,3,4,4,3,4,2.4
45291,2,3,3,4,3,3.4
45292,3,4,4,3,4,2.4
45293,3,4,4,4,4,2.6
45294,3,3,3,3,3,3
45295,3,4,4,3,4,2.4
45296,3,4,4,4,3,2.8
45297,3,4,4,4,4,2.6
45298,4,3,3,3,4,2.6
45299,4,3,3,3,4,2.6
45300,3,4,3,4,4,2.8
45301,3,4,3,3,4,2.6
45302,3,3,3,3,4,2.8
45303,4,3,3,3,4,2.6
45304,3,3,3,3,4,2.8
45305,4,3,3,3,4,2.6
45306,4,4,3,3,4,2.4
45307,4,2,3,3,4,2.8
45308,4,4,4,3,4,2.2
45309,4,3,4,3,4,2.4
45310,3,4,4,3,4,2.4
45311,2,3,3,3,3,3.2
45312,3,3,3,3,4,2.8
45313,4,3,3,3,4,2.6
45314,3,3,3,3,4,2.8
45315,4,3,4,3,4,2.4
45316,3,3,3,3,3,3
45317,3,3,3,3,3,3
45318,3,3,3,3,4,2.8
45319,3,3,4,4,3,3
45320,3,4,4,4,3,2.8
45325,3,4,4,4,4,2.6
45326,4,4,4,3,4,2.2
45327,3,3,4,4,4,2.8
45328,3,3,4,4,4,2.8
45329,3,4,4,4,4,2.6
45330,3,3,3,4,3,3.2
45331,2,3,3,4,3,3.4
45332,2,3,3,4,3,3.4
45333,3,4,4,3,4,2.4
45334,2,1,1,3,2,4.2
45335,2,2,2,3,2,3.8
45336,2,1,1,3,2,4.2
45337,2,1,2,2,2,3.8
45338,3,4,4,4,4,2.6
45339,3,4,4,3,4,2.4
45340,2,1,2,4,2,4.2
45341,2,2,2,4,2,4
45342,1,2,2,4,2,4.2
45343,3,2,2,4,2,3.8
45344,2,2,2,3,2,3.8
45345,2,2,3,4,2,3.8
45346,2,3,3,3,3,3.2
45347,2,3,3,4,2,3.6
45348,2,3,3,3,3,3.2
45349,2,3,3,4,3,3.4
45350,2,2,3,4,2,3.8
45351,2,3,3,3,3,3.2
45352,3,3,4,3,3,2.8
45353,3,3,4,4,3,3
45354,3,4,4,3,4,2.4
45355,3,4,4,4,4,2.6
45356,3,3,3,3,4,2.8
45357,3,3,3,3,3,3
45358,3,3,3,3,4,2.8
45359,3,4,4,3,4,2.4
45360,3,3,3,4,3,3.2
45361,3,3,3,4,4,3
45362,3,3,3,4,3,3.2
45363,2,3,3,3,3,3.2
45364,2,3,3,4,3,3.4
45365,3,4,4,4,4,2.6
45366,3,3,4,3,4,2.6
45367,3,4,4,4,4,2.6
45368,3,3,4,3,4,2.6
45369,3,4,4,4,4,2.6
45370,3,3,3,4,3,3.2
45371,3,3,3,3,3,3
45372,3,4,4,4,3,2.8
45373,3,3,3,4,3,3.2
45374,3,3,3,4,3,3.2
45375,3,3,4,4,3,3
45376,3,4,4,4,4,2.6
45377,3,3,4,4,3,3
45378,3,3,4,4,3,3
45379,4,4,4,4,5,2.2
45380,4,4,4,3,5,2
45381,3,3,4,3,4,2.6
45382,4,4,4,3,4,2.2
45383,4,4,4,3,5,2
45384,3,4,3,4,4,2.8
45385,2,3,3,3,3,3.2
45386,3,2,4,3,3,3
45387,3,2,4,3,3,3
45388,3,3,3,3,3,3
45389,2,3,4,4,3,3.2
45390,2,2,3,4,2,3.8
45391,3,3,4,4,3,3
45392,3,4,4,4,4,2.6
45393,3,3,4,4,3,3
45394,3,4,4,4,4,2.6
45395,3,3,4,3,4,2.6
45396,3,3,3,3,3,3
45397,3,3,3,3,3,3
45398,2,1,2,4,2,4.2
45399,2,3,3,4,4,3.2
45400,3,3,3,3,4,2.8
45401,3,3,3,4,4,3
45403,2,1,2,2,2,3.8
45404,2,2,1,4,1,4.4
45406,2,2,2,4,2,4
45407,2,2,1,4,1,4.4
45408,2,3,3,4,3,3.4
45409,2,3,3,3,3,3.2
45410,4,3,3,3,4,2.6
45411,2,2,3,3,3,3.4
45412,3,3,2,4,4,3.2
45414,3,4,3,4,4,2.8
45416,4,4,4,3,4,2.2
45417,2,2,2,5,2,4.2
45418,2,2,2,5,2,4.2
45419,2,3,3,4,2,3.6
45420,3,3,3,3,4,2.8
45421,3,3,3,3,3,3
45422,4,4,4,3,4,2.2
45423,4,3,3,3,4,2.6
45424,3,4,4,4,4,2.6
45425,3,4,4,4,4,2.6
45426,3,4,4,3,4,2.4
45427,2,3,3,4,3,3.4
45429,2,3,4,4,5,2.8
45430,4,3,4,4,5,2.4
45431,2,2,2,4,2,4
45432,3,3,4,3,3,2.8
45433,2,2,2,4,2,4
45434,2,3,3,4,3,3.4
45435,2,2,2,4,2,4
45436,1,1,2,5,1,4.8
45437,4,4,4,4,5,2.2
45438,3,3,3,3,3,3
45439,2,3,3,3,3,3.2
45443,2,2,3,3,2,3.6
45444,3,4,3,4,4,2.8
45445,4,3,3,4,5,2.6
45446,4,4,3,3,4,2.4
45447,3,4,3,4,4,2.8
45448,4,4,4,4,4,2.4
45449,2,1,2,4,2,4.2
45450,2,2,3,3,3,3.4
45451,3,3,4,3,4,2.6
45454,3,2,3,3,1,3.6
45458,3,4,4,4,4,2.6
45462,3,4,3,4,4,2.8
45463,3,4,4,4,4,2.6
45464,3,2,4,4,2,3.4
45465,3,3,4,3,4,2.6
45466,3,4,3,4,4,2.8
45467,3,4,4,4,4,2.6
45468,3,3,4,3,4,2.6
45469,3,3,3,3,3,3
45470,4,3,3,3,4,2.6
45471,3,3,3,3,3,3
45472,4,2,3,3,4,2.8
45473,4,3,3,3,4,2.6
45474,4,2,2,3,3,3.2
45475,4,2,3,4,4,3
45476,2,3,3,3,3,3.2
45477,4,2,2,3,4,3
45478,4,3,3,3,4,2.6
45479,4,3,3,4,5,2.6
45480,4,3,4,3,5,2.2
45481,2,2,3,3,2,3.6
45482,4,4,4,3,5,2
45483,3,4,4,3,4,2.4
45484,3,4,4,3,4,2.4
45485,3,4,4,4,4,2.6
45486,3,4,3,4,4,2.8
45487,3,4,4,3,4,2.4
45488,4,3,3,4,5,2.6
45489,4,4,4,3,4,2.2
45490,4,4,4,3,4,2.2
45491,3,4,4,3,4,2.4
45492,3,4,4,4,3,2.8
45493,3,2,3,4,2,3.6
45494,2,3,3,4,3,3.4
45495,2,1,2,5,2,4.4
45496,2,3,3,4,3,3.4
45497,3,4,4,4,3,2.8
45498,2,2,3,4,2,3.8
45499,3,3,4,4,3,3
45500,3,3,3,4,3,3.2
45501,2,2,1,4,2,4.2
45502,3,3,3,4,3,3.2
45503,3,3,3,3,4,2.8
45504,2,1,3,4,2,4
45505,3,4,4,4,4,2.6
45506,3,3,4,4,3,3
45507,2,3,3,4,2,3.6
45508,2,3,3,4,3,3.4
45509,3,3,4,4,3,3
45510,2,2,2,4,2,4
45511,3,4,2,4,2,3.4
45513,3,4,3,4,4,2.8
45514,2,2,2,4,2,4
45515,3,2,2,2,3,3.2
45516,3,3,2,5,2,3.8
45517,3,4,4,4,4,2.6
45518,3,4,4,4,4,2.6
45519,3,4,4,4,4,2.6
45520,3,4,4,4,4,2.6
45521,3,3,3,3,4,2.8
45522,3,3,3,4,4,3
45523,2,2,2,4,2,4
45524,2,3,3,3,2,3.4
45525,2,2,3,4,2,3.8
45526,2,3,3,5,4,3.4
45527,3,4,4,4,5,2.4
45528,2,3,2,4,3,3.6
45529,4,4,4,4,5,2.2
45530,2,2,2,4,2,4
45531,3,4,2,4,2,3.4
45532,4,4,3,3,4,2.4
45533,1,3,2,5,2,4.2
45534,2,2,2,5,2,4.2
45535,3,4,4,4,4,2.6
45536,3,4,4,3,4,2.4
45537,2,3,4,5,2,3.6
45538,2,2,2,5,2,4.2
45539,1,2,2,5,1,4.6
45540,3,4,3,4,4,2.8
45541,3,3,2,4,3,3.4
45542,3,4,4,4,4,2.6
45543,2,4,2,4,2,3.6
45544,2,3,2,5,2,4
45545,2,3,3,5,2,3.8
45546,4,4,4,4,4,2.4
45547,3,4,4,3,4,2.4
45548,4,4,4,3,4,2.2
45549,4,4,4,4,5,2.2
45550,3,3,4,4,3,3
45551,3,4,4,4,4,2.6
45552,2,3,3,5,4,3.4
45553,3,3,4,4,4,2.8
45554,4,2,3,4,5,2.8
45555,3,4,2,4,3,3.2
45556,3,4,2,4,2,3.4
45557,3,3,4,4,3,3
45558,3,4,4,4,4,2.6
45559,2,3,3,4,3,3.4
45560,3,3,4,4,3,3
45561,2,3,4,4,3,3.2
45562,2,3,3,4,3,3.4
45563,2,2,2,4,2,4
45564,3,3,2,4,3,3.4
45565,2,3,4,5,2,3.6
45566,2,2,2,4,3,3.8
45567,2,2,2,4,2,4
45568,2,2,3,4,4,3.4
45569,3,3,4,4,3,3
45570,3,3,4,3,4,2.6
45571,2,1,2,4,2,4.2
45572,2,3,3,4,3,3.4
45573,3,3,2,4,3,3.4
45574,3,3,3,4,3,3.2
45575,2,3,3,4,3,3.4
45576,3,3,4,4,4,2.8
45577,3,4,3,4,4,2.8
45578,3,3,3,4,4,3
45579,1,2,1,5,2,4.6
45580,3,4,3,4,3,3
45581,3,3,4,3,4,2.6
45582,3,4,4,4,4,2.6
45583,3,3,4,3,4,2.6
45584,2,3,3,3,3,3.2
45585,3,3,3,3,3,3
45586,2,3,3,3,3,3.2
45587,3,3,4,4,3,3
45588,4,3,4,4,5,2.4
45589,4,4,4,4,5,2.2
45590,2,3,2,4,2,3.8
45591,3,3,4,4,3,3
45592,2,5,2,5,2,3.6
45593,3,3,4,4,3,3
45594,2,4,4,4,4,2.8
45595,3,3,3,4,4,3
45596,2,2,2,4,2,4
45597,2,2,2,4,2,4
45598,2,2,2,4,2,4
45599,2,2,2,4,2,4
45600,4,4,5,4,4,2.2
45601,2,2,2,5,2,4.2
45602,3,3,3,4,4,3
45603,3,4,4,4,4,2.6
45604,3,5,2,2,3,2.6
45605,2,2,2,5,2,4.2
45606,2,4,3,5,4,3.2
45607,4,4,4,4,4,2.4
45608,3,4,4,4,4,2.6
45609,2,1,3,5,2,4.2
45610,2,1,3,5,4,3.8
45611,2,3,3,4,3,3.4
45612,3,4,3,4,4,2.8
45613,3,3,3,4,3,3.2
45614,1,3,2,5,2,4.2
45615,2,1,3,5,2,4.2
45616,2,1,3,5,2,4.2
45617,3,4,3,4,4,2.8
45618,3,4,4,4,4,2.6
45619,3,3,4,3,4,2.6
45620,3,4,4,4,4,2.6
45621,2,2,3,4,2,3.8
45622,3,4,3,4,4,2.8
45623,1,3,2,5,3,4
45624,4,3,3,3,4,2.6
45625,3,3,2,5,3,3.6
45626,2,3,3,5,3,3.6
45627,4,4,4,4,5,2.2
45628,2,3,3,4,2,3.6
45629,4,4,4,4,5,2.2
45630,3,4,4,4,4,2.6
45631,4,4,3,3,4,2.4
45632,3,4,3,4,4,2.8
45633,4,3,4,3,5,2.2
45634,4,2,2,3,4,3
45635,4,3,3,3,5,2.4
45636,4,3,3,3,4,2.6
45637,4,3,3,3,2,3
45638,2,3,2,4,3,3.6
45639,2,2,2,4,2,4
45640,3,3,3,4,4,3
45641,3,4,2,4,3,3.2
45642,2,3,2,4,3,3.6
45643,4,4,4,3,4,2.2
45644,3,4,4,4,4,2.6
45645,4,4,3,3,4,2.4
45646,4,4,4,3,4,2.2
45647,3,3,3,4,4,3
45648,3,4,4,4,4,2.6
45649,3,4,4,4,4,2.6
45651,2,3,3,5,2,3.8
45652,4,3,3,3,4,2.6
45653,4,3,3,3,4,2.6
45654,4,4,3,3,4,2.4
45655,4,4,4,3,5,2
45656,3,4,4,4,4,2.6
45657,3,4,4,4,4,2.6
45658,3,4,4,4,4,2.6
45659,3,3,2,4,3,3.4
45660,2,3,3,5,3,3.6
45663,3,4,4,4,4,2.6
45664,3,4,3,3,4,2.6
45665,4,4,3,3,4,2.4
45666,4,4,3,3,4,2.4
45669,3,4,4,4,4,2.6
45670,3,4,3,4,4,2.8
45671,3,4,4,4,4,2.6
45672,3,4,4,4,4,2.6
45673,3,4,3,4,4,2.8
45674,3,4,2,3,3,3
45675,4,4,4,3,4,2.2
45676,3,4,4,4,3,2.8
45677,3,3,3,4,3,3.2
45678,3,4,2,4,2,3.4
45679,4,4,4,3,4,2.2
45680,4,4,4,3,4,2.2
45681,3,4,2,4,3,3.2
45684,3,3,4,4,3,3
45685,3,4,4,4,4,2.6
45687,3,4,4,4,4,2.6
45688,2,3,3,4,3,3.4
45689,3,4,4,4,4,2.6
45690,3,4,3,4,4,2.8
45691,3,4,3,4,4,2.8
45692,3,4,3,4,3,3
45693,2,3,3,5,2,3.8
45694,1,2,1,5,1,4.8
45695,3,4,3,4,4,2.8
45696,3,4,4,4,4,2.6
45697,3,4,3,4,4,2.8
45698,3,4,4,4,4,2.6
45699,4,3,3,3,4,2.6
45700,4,3,4,3,4,2.4
45701,4,4,4,3,4,2.2
45702,3,4,4,4,4,2.6
45703,4,4,4,3,4,2.2
45704,3,4,3,4,4,2.8
45705,3,4,3,4,4,2.8
45706,3,4,4,4,4,2.6
45707,4,2,2,4,4,3.2
45708,3,4,4,4,4,2.6
45709,3,4,4,4,4,2.6
45710,3,3,4,5,4,3
45711,3,4,4,4,4,2.6
45712,3,4,3,4,3,3
45713,3,4,3,4,4,2.8
45714,3,4,4,4,4,2.6
45716,2,3,3,4,2,3.6
45717,3,4,4,4,4,2.6
45718,3,4,4,4,4,2.6
45719,3,4,4,4,4,2.6
45722,2,2,3,5,3,3.8
45723,2,2,2,5,1,4.4
45724,1,3,1,5,2,4.4
45725,3,4,2,4,2,3.4
45726,3,4,3,4,4,2.8
45727,3,4,3,4,4,2.8
45728,3,4,3,4,4,2.8
45729,3,4,3,4,4,2.8
45730,3,3,4,4,3,3
45731,3,4,4,4,4,2.6
45732,3,4,4,4,4,2.6
45733,3,3,4,4,4,2.8
45734,3,3,4,4,3,3
45735,3,4,4,4,3,2.8
45736,3,4,4,4,4,2.6
45737,4,4,4,3,4,2.2
45738,3,4,3,4,4,2.8
45739,4,2,2,4,4,3.2
45740,4,2,2,3,2,3.4
45741,4,3,3,3,4,2.6
45742,4,4,3,3,4,2.4
45743,3,3,4,4,3,3
45744,3,4,4,3,4,2.4
45745,3,3,3,3,4,2.8
45746,2,2,2,5,1,4.4
45747,1,3,3,5,2,4
45748,2,2,2,5,1,4.4
45750,3,3,4,4,4,2.8
45751,4,3,4,3,4,2.4
45752,2,3,3,3,3,3.2
45753,3,3,3,4,3,3.2
45754,2,2,3,4,2,3.8
45755,2,3,3,3,3,3.2
45756,3,3,4,4,3,3
45757,3,4,4,4,4,2.6
45758,3,4,4,4,4,2.6
45759,3,4,3,4,4,2.8
45760,3,4,4,4,4,2.6
45761,3,4,4,4,4,2.6
45762,3,4,4,3,4,2.4
45763,3,4,4,4,4,2.6
45764,3,4,4,4,4,2.6
45765,4,4,4,4,4,2.4
45766,3,4,4,4,4,2.6
45767,4,4,3,3,4,2.4
45768,4,4,4,3,4,2.2
45769,4,4,3,3,4,2.4
45770,4,4,4,3,4,2.2
45771,4,4,4,3,4,2.2
45772,4,4,4,3,4,2.2
45773,3,4,4,4,4,2.6
45774,3,4,4,4,4,2.6
45775,3,4,4,3,4,2.4
45776,2,3,3,4,3,3.4
45777,3,4,4,4,4,2.6
45778,3,4,4,4,4,2.6
45779,3,4,4,4,4,2.6
45780,3,4,4,4,4,2.6
45781,4,4,3,4,4,2.6
45782,4,3,4,3,5,2.2
45783,2,3,4,4,3,3.2
45784,3,4,4,4,4,2.6
45785,3,4,4,4,4,2.6
45786,3,4,3,4,4,2.8
45787,4,4,4,4,4,2.4
45788,4,4,4,4,4,2.4
45790,4,4,4,4,4,2.4
45791,4,4,4,4,4,2.4
45796,3,4,3,4,3,3
45797,3,3,3,3,3,3
45798,3,3,3,3,3,3
45799,3,4,3,3,3,2.8
45800,3,4,4,4,4,2.6
45801,4,4,4,4,4,2.4
45802,3,3,3,3,3,3
45804,3,3,4,4,3,3
45805,3,3,4,4,3,3
45806,2,3,3,4,3,3.4
45807,3,4,4,4,4,2.6
45808,4,4,4,4,4,2.4
45809,4,4,4,3,4,2.2
45810,3,4,4,3,4,2.4
45812,3,4,4,4,4,2.6
45813,3,4,4,4,4,2.6
45814,3,4,4,4,4,2.6
45815,3,4,4,4,4,2.6
45816,3,4,4,4,4,2.6
45817,3,3,4,4,4,2.8
45818,3,4,4,4,4,2.6
45820,4,3,3,3,5,2.4
45821,2,3,4,5,3,3.4
45824,3,4,4,4,4,2.6
45825,3,4,3,4,4,2.8
45826,2,4,3,4,3,3.2
45827,3,4,4,4,4,2.6
45828,3,4,3,4,4,2.8
45829,2,3,4,4,3,3.2
45830,3,4,4,4,4,2.6
45831,3,3,4,4,4,2.8
45832,3,4,4,4,4,2.6
45833,2,3,4,4,3,3.2
45834,3,4,4,4,4,2.6
45835,3,4,4,4,4,2.6
45836,3,4,4,4,4,2.6
45837,2,3,4,5,4,3.2
45838,2,3,4,5,3,3.4
45839,3,4,4,4,4,2.6
45840,3,4,4,4,4,2.6
45841,3,4,4,4,4,2.6
45842,2,2,3,5,2,4
45843,2,2,2,5,2,4.2
45844,3,3,4,4,4,2.8
45845,3,3,4,4,3,3
45846,3,3,3,3,3,3
45847,3,3,4,4,3,3
45848,3,2,2,4,3,3.6
45849,3,4,3,4,4,2.8
45850,2,4,4,5,4,3
45851,4,4,4,4,4,2.4
45852,2,3,3,4,3,3.4
45853,4,4,4,4,4,2.4
45854,3,4,4,4,4,2.6
45855,3,4,4,4,4,2.6
45856,3,3,3,4,4,3
45857,3,4,4,4,4,2.6
45858,3,4,4,4,4,2.6
45859,4,4,4,3,5,2
45860,4,2,3,3,4,2.8
45861,4,2,3,4,4,3
45862,4,4,3,3,4,2.4
45864,4,4,4,4,5,2.2
45865,4,3,3,4,4,2.8
