id,lng,lat,GS exposure
41268,121.4639665,31.22491959,0.604283854
41269,121.4630148,31.22518395,0.384112848
41270,121.4615669,31.22561818,0.170228299
41271,121.462092,31.22562618,0.140702257
41272,121.4631848,31.22577776,0.086541667
41273,121.4639831,31.22599223,0.060182292
41274,121.4625179,31.22579055,0.064921875
41275,121.4629675,31.22621976,0.404795139
41276,121.4656177,31.22596264,0.073080744
41277,121.4610478,31.22583841,0.010750015
41278,121.4618036,31.22626409,0.100412326
41279,121.462328,31.2262848,0.094005207
41280,121.4623253,31.22487534,0.601226562
41281,121.462818,31.22505241,0.413121528
41282,121.4661511,31.22621188,0.445171008
41283,121.4630818,31.22425533,0.601719617
41284,121.4630846,31.2247813,0.552392361
41285,121.4635581,31.22295677,0.00956684
41286,121.4633072,31.22341836,0.003552951
41287,121.4632983,31.22226316,0.233351563
41288,121.4628156,31.22205605,0.239884549
41289,121.4623277,31.22186031,0.29843316
41290,121.4618496,31.22164236,0.28925
41291,121.4638789,31.22197405,0.231374132
41292,121.4639496,31.22439203,0.444791666
41293,121.4634002,31.22384543,0.368435765
41294,121.464417,31.22404876,0.380385417
41295,121.4649249,31.22416897,0.426901042
41296,121.465448,31.22421843,0.369067709
41297,121.4645648,31.22460922,0.361447049
41298,121.4650888,31.22462657,0.35662934
41299,121.4656147,31.22462912,0.31650434
41300,121.4651794,31.22304938,0.284040799
41301,121.4646945,31.22285795,0.271986107
41302,121.4642148,31.22264876,0.317328101
41303,121.4660485,31.22284585,0.102197049
41304,121.4665632,31.22294187,0.092619842
41305,121.4670483,31.22310542,0.239871527
41306,121.4655146,31.22219105,0.083684027
41307,121.4653992,31.22167983,0.066210938
41308,121.4656211,31.22323561,0.220411459
41309,121.4661227,31.22346585,0.195008681
41310,121.4704484,31.22203772,0.175384549
41311,121.4705334,31.22244619,0.130712673
41312,121.4697975,31.22548237,0.184357639
41313,121.4695647,31.22595068,0.076894965
41314,121.4700477,31.22629918,0.166097223
41315,121.4695537,31.22612178,0.06792882
41316,121.470744,31.22593926,0.312585937
41317,121.4705065,31.22520294,0.199368928
41318,121.4700214,31.22500254,0.213554688
41319,121.4714244,31.22571252,0.34412066
41320,121.471902,31.22592899,0.224260417
41321,121.4693224,31.22476106,0.363624131
41322,121.4698135,31.22494052,0.240553819
41323,121.4695291,31.22322728,0.243663195
41324,121.4691015,31.22417011,0.184418403
41325,121.4699179,31.22161124,0.340112847
41326,121.4697205,31.22257374,0.380748259
41327,121.4698192,31.22206187,0.322342882
41328,121.4702123,31.22461136,0.312322049
41329,121.4699671,31.22402052,0.235448785
41330,121.469484,31.22381826,0.318529525
41331,121.4703589,31.22336787,0.306086805
41332,121.4705716,31.22396244,0.248148437
41333,121.4705451,31.22310409,0.22006072
41334,121.4709125,31.2230016,0.273586802
41335,121.4711146,31.22199967,0.294833333
41336,121.4711538,31.22497191,0.28059809
41337,121.4713575,31.22448913,0.313929688
41338,121.470963,31.22433968,0.339400173
41339,121.471379,31.22360763,0.282092014
41340,121.4714237,31.22253918,0.35909809
41341,121.4719351,31.22244594,0.32001823
41342,121.4724158,31.2222366,0.181069444
41343,121.467307,31.22247954,0.015521701
41344,121.4668366,31.22390413,0.006203993
41345,121.4662027,31.22495193,0.046227431
41346,121.4660603,31.22529373,0.1499375
41347,121.4670563,31.22549658,0.262613716
41348,121.4669949,31.2259764,0.280858507
41349,121.4670978,31.22473034,0.088236112
41350,121.4666772,31.22442952,0.098436632
41351,121.4675324,31.22530219,0.38332118
41352,121.4688174,31.22600028,0.063256945
41353,121.4678793,31.22565216,0.107517361
41354,121.4685994,31.22519289,0.172923611
41355,121.4688039,31.22471278,0.18083941
41356,121.4667587,31.22377747,0.017556424
41357,121.466129,31.22400274,0.065457465
41358,121.467303,31.22160841,0.012664062
41359,121.467185,31.22109662,0.019464409
41360,121.467669,31.22463476,0.072072049
41361,121.4673562,31.22392744,0.338346354
41362,121.4683142,31.22435827,0.332659722
41363,121.4688061,31.22453664,0.21610243
41364,121.4679335,31.22389669,0.392993923
41365,121.4685915,31.22360259,0.352454861
41366,121.4691119,31.22366253,0.213488716
41367,121.4676237,31.22319517,0.325327257
41368,121.4678087,31.22240354,0.299015625
41369,121.4681501,31.22303214,0.241722202
41370,121.4687913,31.22276164,0.435006076
41371,121.4692601,31.22299867,0.36358073
41372,121.4684579,31.22202824,0.342098959
41373,121.468573,31.2215163,0.332234369
41374,121.4735724,31.22386017,0.298415799
41375,121.4749122,31.22413855,0.254015625
41376,121.4743994,31.22403513,0.100922711
41377,121.4750653,31.22380803,0.004584201
41379,121.4728725,31.22579474,0.49
41380,121.4725413,31.22611147,0.439300347
41381,121.4735313,31.22537338,0.296684896
41382,121.473583,31.22437981,0.403611089
41383,121.47398,31.22442838,0.386888021
41384,121.4749927,31.22625332,0.310743057
41385,121.4745055,31.22605642,0.17583941
41386,121.4740066,31.22588985,0.305951388
41387,121.4735137,31.22570793,0.340401041
41388,121.4757373,31.22572554,0.1230625
41389,121.4755638,31.22622129,0.203171875
41390,121.4764181,31.22537222,0.235821158
41391,121.4759799,31.226607,0.162118923
41392,121.4706688,31.22174823,0.206466146
41393,121.471553,31.22413421,0.23605382
41394,121.4718194,31.22365299,0.267252608
41395,121.4728658,31.22370851,0.230327257
41396,121.4733738,31.2238421,0.298415799
41397,121.4724082,31.22352572,0.285055555
41398,121.4732862,31.22189092,0.314389758
41399,121.4726675,31.22250288,0.263751736
41400,121.4725145,31.22300193,0.346222222
41401,121.4731798,31.22492439,0.402739586
41402,121.4730353,31.22413335,0.302467882
41403,121.4731564,31.22325412,0.337434028
41404,121.472665,31.2230695,0.265284722
41405,121.4741725,31.2235159,0.319265625
41406,121.4739009,31.22289583,0.171184028
41407,121.4740915,31.22240679,0.218655382
41408,121.4748872,31.22340559,0.206847222
41409,121.4749804,31.22238975,0.331763888
41410,121.4745133,31.22214906,0.40053125
41411,121.4752232,31.22169548,0.417114584
41412,121.4747235,31.2215467,0.405842882
41413,121.475537,31.2224243,0.253710069
41414,121.4757605,31.22328902,0.08434809
41415,121.4759773,31.22373392,0.239171007
41416,121.4761303,31.22475783,0.232782118
41417,121.4762766,31.22425294,0.097092014
41418,121.4759807,31.22148465,0.107426215
41419,121.4762189,31.22101647,0.033578125
41420,121.4764527,31.22054605,0.161047743
41421,121.4761812,31.22212404,0.258015625
41422,121.4812684,31.22158441,0.087600694
41423,121.4807182,31.22338408,0.000290799
41424,121.4810409,31.22335678,0.000290799
41425,121.4801612,31.22361822,0.02346441
41426,121.4805446,31.22405377,0.00802691
41427,121.4787464,31.22516876,0.317386284
41428,121.4792024,31.22536576,0.387242188
41429,121.4790579,31.225869,0.428232639
41430,121.4795448,31.22437356,0.350016493
41431,121.4796545,31.22386032,0.206184075
41432,121.4792656,31.22636446,0.272144965
41434,121.4806367,31.22484738,0.000518229
41435,121.4809231,31.22440781,0.000555556
41437,121.4798861,31.226179,0.080581597
41439,121.4802492,31.22641945,0.003256944
41440,121.4791778,31.22402877,0.385414062
41441,121.4789958,31.22451742,0.406086806
41442,121.4787666,31.22337403,0.370408854
41443,121.479428,31.22324217,0.268831598
41444,121.4798444,31.22227767,0.13564323
41445,121.4800599,31.22179828,0.135967882
41446,121.4803127,31.22133767,0.025365451
41447,121.4778477,31.22184387,0.111030383
41448,121.4781306,31.22140076,0.082279514
41449,121.477799,31.22236286,0.166167535
41450,121.4775627,31.22270671,0.073103298
41451,121.4778132,31.22351237,0.203868026
41452,121.4778099,31.22428099,0.267782118
41453,121.4784266,31.22458446,0.220469618
41454,121.4774711,31.22468145,0.065585069
41455,121.4768058,31.22540226,0.115878489
41456,121.47649,31.22624049,0.138557292
41457,121.4767954,31.22434305,0.070992188
41458,121.4763995,31.22278566,0.106378472
41459,121.4761832,31.22326472,0.126961805
41460,121.4771499,31.22244331,0.179907118
41461,121.4770383,31.22428776,0.061833334
41462,121.4766138,31.22358669,0.055530382
41463,121.4776406,31.22334716,0.276570313
41464,121.4774561,31.22265927,0.073103298
41465,121.4771305,31.22362511,0.133919271
41466,121.4768334,31.22183336,0.029574618
41467,121.4770791,31.22137234,0.084429688
41468,121.4773196,31.22090812,0.189746528
41469,121.483008,31.22122846,0.000837674
41470,121.482725,31.22167277,0.029257812
41471,121.4819104,31.22187544,0.177997396
41472,121.4859619,31.22181764,0.099919271
41473,121.4816086,31.22172645,0.137908854
41474,121.4846248,31.22230588,0.107595486
41475,121.4857397,31.22223225,0.012661459
41476,121.486387,31.2218477,0.087291666
41477,121.4829684,31.22184624,0.013103301
41478,121.4856912,31.22227748,0.035747396
41479,121.4816065,31.22228569,0.213677952
41480,121.4822609,31.22234912,0.194476563
41481,121.4855493,31.22227699,0.01914323
41482,121.4854692,31.22279527,0.118418403
41483,121.4829042,31.222951,0.198282987
41484,121.4834324,31.22302008,0.181438368
41485,121.482693,31.22330834,0.002912326
41486,121.4857998,31.22308216,0.066682292
41487,121.4846425,31.22337481,0.001621528
41488,121.4837177,31.22316445,0.223730903
41489,121.4841306,31.22336608,0.116217882
41490,121.4860947,31.22367998,0.306458333
41491,121.4866114,31.22377842,0.108911459
41492,121.4871355,31.22381296,0.134467013
41493,121.4827762,31.22451639,0.061738694
41494,121.4849333,31.22481481,0.106227431
41495,121.4851836,31.22435236,0.057368056
41496,121.485357,31.22385765,0.039563368
41497,121.4856234,31.22485802,0.025088542
41498,121.4859449,31.22446983,0.180940104
41499,121.4862389,31.22559957,0.57281684
41500,121.4849498,31.22550301,0.110462674
41501,121.4866546,31.22610923,0.089654514
41502,121.4847696,31.22605943,0.188005209
41503,121.4848485,31.22590768,0.132062501
41504,121.4866058,31.22614116,0.089654514
41505,121.4852988,31.22619116,0.082165799
41506,121.4866435,31.22644088,0.151315104
41507,121.4815738,31.22540822,0.080178867
41508,121.482428,31.22576114,0.025212674
41509,121.482214,31.22531668,0.020857639
41510,121.4833059,31.22631132,0.43825
41511,121.4838317,31.22631472,0.118398438
41512,121.4838095,31.22528925,0.130396701
41513,121.4843218,31.22539744,0.187690135
41514,121.4830518,31.22560583,0.215338542
41515,121.4863993,31.22509476,0.503247396
41516,121.4868402,31.22486072,0.515096354
41517,121.4900561,31.22178491,0.00027691
41518,121.4913304,31.22167562,0.015383681
41519,121.4905294,31.22162502,0.038543403
41520,121.4896545,31.2221313,0.019075521
41522,121.489667,31.22254405,0.0000356
41523,121.491839,31.222566,0.00325434
41524,121.4902742,31.22248151,0
41525,121.489352,31.22280554,0.032447049
41526,121.4905121,31.22295185,0.0000356
41527,121.4915562,31.2237624,0.148202257
41528,121.4903801,31.22432357,0.149528646
41529,121.4910427,31.22405297,0.050257812
41530,121.4915441,31.22447464,0.023617187
41531,121.4900567,31.22492352,0.061584205
41532,121.4915447,31.22532731,0.173256944
41533,121.4914021,31.22546241,0.146846359
41534,121.4896175,31.22510785,0.007447917
41535,121.4892412,31.22569833,0
41536,121.4908431,31.22547443,0.006587674
41537,121.4904212,31.22584606,0
41538,121.4896061,31.2262009,0.014695313
41539,121.4893458,31.22653538,0.158018227
41540,121.4867946,31.22160648,0.137373264
41541,121.4885177,31.22172276,0.00155816
41542,121.4867118,31.22176356,0.136130208
41543,121.4880543,31.22188394,0.000570312
41544,121.4886864,31.22221821,0.000300347
41545,121.4874091,31.2226276,0.36901823
41546,121.488155,31.22296179,0.096646702
41547,121.4879184,31.22349332,0.151527778
41548,121.4885074,31.22386475,0.071890625
41549,121.4887456,31.22384716,0.071890625
41550,121.4879838,31.22441711,0.006603299
41551,121.4888304,31.22514655,0.045106771
41552,121.4879322,31.22503774,0.006398472
41553,121.4865063,31.22567236,0.452956597
41554,121.4874152,31.22492765,0.021921007
41555,121.486962,31.22532569,0.280761285
41556,121.4873776,31.22630716,0.126986111
41557,121.4879434,31.22582024,0.057538194
41558,121.4883982,31.22636863,0.082114583
41559,121.4919082,31.22120038,0.008638889
41560,121.4943078,31.22148176,0.025109375
41561,121.4942843,31.22095932,0.09632382
41562,121.4949602,31.22182781,0.154352431
41563,121.4954636,31.22173182,0.044388889
41564,121.4928049,31.22164639,0.010719664
41565,121.496034,31.22193328,0.011045139
41566,121.4940481,31.22187696,0.021111112
41567,121.4929746,31.22199322,0.003990452
41568,121.4965175,31.22213417,0.013039063
41569,121.4915211,31.22208898,0
41570,121.4933897,31.22211444,0.019103299
41571,121.4946142,31.22238098,0.025743923
41572,121.4947537,31.22289888,0.153786459
41573,121.4958604,31.22288475,0.355913194
41574,121.4944971,31.22292941,0.064860243
41575,121.4938557,31.22311154,0.000467882
41576,121.4926523,31.22286026,0.0000547
41577,121.49336,31.22324068,0
41578,121.4928774,31.22390064,0.086999999
41579,121.4929903,31.22390307,0.086999999
41580,121.492385,31.22447691,0.046557292
41581,121.492911,31.22447691,0.140236979
41582,121.4923223,31.22518954,0.260515625
41583,121.4924797,31.22518981,0.261226562
41584,121.4918686,31.22529072,0.075055555
41585,121.4924824,31.22560081,0.420023437
41586,121.4933425,31.22544709,0.06171441
41587,121.4921801,31.22559559,0.003021701
41588,121.4915973,31.22595982,0.020578993
41589,121.4967803,31.22622294,0.315165799
41590,121.4967938,31.22629974,0.315165799
41591,121.4938403,31.22556132,0.093208309
41592,121.493736,31.22467554,0.008394965
41593,121.4953854,31.22614647,0.224989584
41594,121.4958903,31.22629063,0.200634549
41595,121.4963473,31.22651715,0.208036458
41596,121.4949741,31.22498708,0.286486146
41597,121.4944738,31.22482479,0.151130212
41598,121.4951962,31.22550595,0.26647309
41599,121.4959902,31.22523844,0.22932639
41600,121.4964826,31.22541412,0.27628993
41601,121.4969684,31.22561122,0.17253559
41602,121.4942997,31.22454904,0.074262153
41603,121.4940551,31.22404013,0.18460677
41604,121.4935774,31.22384258,0.06340191
41605,121.4941899,31.22362037,0.233565105
41606,121.4947178,31.22334191,0.0905365
41607,121.4957705,31.22464461,0.309513889
41608,121.4955888,31.22409656,0.220381944
41609,121.4950828,31.22395919,0.339696181
41610,121.4962788,31.22374062,0.328503472
41611,121.496393,31.22269446,0.073367188
41612,121.4962383,31.22235367,0.013039063
41613,121.4969575,31.22419374,0
41614,121.49737,31.22448597,0
41616,121.4969998,31.22502023,0.182270841
41617,121.4969407,31.22354459,0
41618,121.497403,31.22379523,0
41619,121.500711,31.22273046,0.184591146
41620,121.5002285,31.22253721,0.108354167
41621,121.4999559,31.22479544,0
41622,121.5004645,31.22491119,0
41623,121.5009614,31.22508383,0
41624,121.5014493,31.22527918,0
41625,121.5019388,31.22547006,0
41626,121.5024307,31.22565517,0
41627,121.5029244,31.22583542,0
41628,121.5034125,31.22602987,0
41629,121.5039116,31.22619554,0
41630,121.499901,31.22270513,0.185791669
41631,121.500131,31.22338352,0.030957466
41632,121.5006158,31.22358153,0.05725608
41633,121.5005669,31.22180184,0.110857639
41634,121.5015577,31.22206272,0.026005208
41635,121.4991713,31.22295472,0.283279514
41636,121.4986606,31.22285756,0.282851563
41637,121.4969186,31.22608216,0.245671006
41638,121.4976206,31.22530291,0.068327214
41639,121.4976903,31.22606374,0.098448785
41640,121.4985129,31.2259316,0.162513022
41641,121.4988976,31.22557561,0.257347223
41642,121.4992137,31.22515829,0.222163195
41643,121.4969622,31.22165965,0.187971354
41644,121.4976135,31.22331876,0.152279514
41645,121.4971577,31.22226919,0.110077257
41646,121.4976273,31.221939,0.404274306
41647,121.4974422,31.2227636,0.12990191
41648,121.4983589,31.22214981,0.273741335
41649,121.4985116,31.2216516,0.27796875
41650,121.4997121,31.22166835,0.491108507
41651,121.4991884,31.22162345,0.422891494
41652,121.4986634,31.22160142,0.390460964
41653,121.4983221,31.22463843,0.153037374
41654,121.4979133,31.22496933,0.10725868
41655,121.4982772,31.22411454,0.140205729
41656,121.4977935,31.22390943,0.243404514
41657,121.499254,31.22449703,0
41658,121.4990905,31.22393379,0.105191841
41659,121.4994081,31.22351504,0.107977431
41660,121.5020469,31.22219269,0.036018229
41661,121.502283,31.22173188,0.089992188
41662,121.5053273,31.22461277,0.669497396
41663,121.5056141,31.22417267,0.614268229
41664,121.5058541,31.2237085,0.64525434
41665,121.5059979,31.22320643,0.714097222
41666,121.5061065,31.22269268,0.633404515
41667,121.5064035,31.22227608,0.28945573
41668,121.5055721,31.22480981,0.704115452
41669,121.5058847,31.22439308,0.579597222
41670,121.5061104,31.22391952,0.605387153
41671,121.5063442,31.2234511,0.798039931
41672,121.5064592,31.22293967,0.431479167
41673,121.506622,31.22244025,0.361524306
41674,121.5049181,31.22529608,0.802527778
41675,121.5051637,31.22552503,0.587315105
41676,121.504596,31.22583038,0
41677,121.5104795,31.22404984,0.443459202
41678,121.5100406,31.22376818,0.184957465
41679,121.5107229,31.22476072,0.388484375
41680,121.5104869,31.22523077,0.357559003
41681,121.5102509,31.22570082,0.372917535
41682,121.5100127,31.22616959,0.309963542
41683,121.51113,31.22379655,0.105500911
41684,121.5112638,31.22329082,0.424243056
41685,121.5114028,31.22278808,0.350560764
41686,121.5115537,31.22228735,0.324079855
41687,121.5116553,31.22177678,0.252610243
41688,121.5114309,31.22449026,0.236809896
41689,121.5119148,31.22468432,0.204
41690,121.5124014,31.22486964,0.122051215
41691,121.5129083,31.22499862,0.108661459
41692,121.5134094,31.22514985,0.077644097
41693,121.5103884,31.2233872,0.358939236
41694,121.510538,31.22289938,0.375416666
41698,121.5110932,31.22132867,0.315210937
41699,121.5113545,31.22089943,0.312608507
41700,121.511252,31.22039493,0.328100693
41702,121.5107844,31.21957184,0.312139757
41705,121.5094284,31.22431426,0.146473959
41706,121.5097357,31.22389848,0.16672309
41707,121.5094339,31.22609808,0.385934896
41711,121.5073572,31.22650932,0.217172743
41712,121.5079636,31.22315779,0.439209201
41713,121.5078235,31.22365981,0.390048612
41714,121.5077276,31.22417598,0.431477431
41715,121.5076225,31.22468805,0.409498264
41716,121.5074524,31.22518264,0.494440973
41717,121.507231,31.22565787,0.486653646
41718,121.5070709,31.22615558,0.302239584
41719,121.5085607,31.22295654,0.439606771
41720,121.5089989,31.22324744,0.42052257
41721,121.5094556,31.22350684,0.370028645
41722,121.509947,31.22369291,0.16672309
41723,121.5084379,31.22223569,0.462311632
41724,121.5087301,31.22179999,0.497105903
41725,121.5089888,31.22134391,0.456461806
41726,121.5092183,31.220874,0.4619375
41727,121.5094149,31.22038811,0.394528646
41728,121.509607,31.21989866,0.394229166
41729,121.5097691,31.21939948,0.357112848
41730,121.515413,31.22569976,0.162469618
41731,121.5149107,31.22554454,0.043951389
41732,121.5144083,31.22538989,0.069303819
41733,121.5138969,31.22528384,0.124947049
41734,121.5137042,31.22471021,0.28503559
41735,121.5138521,31.22420582,0.306829862
41736,121.5139905,31.22369884,0.454242188
41737,121.5141521,31.22319832,0.384262153
41738,121.5142715,31.22268608,0.284553819
41739,121.5143992,31.2221759,0.313927951
41740,121.5145342,31.22166756,0.395260417
41741,121.5146148,31.22115015,0.381348958
41742,121.5146132,31.22062424,0.274055556
41743,121.516222,31.22548733,0.343890625
41744,121.5165062,31.22504567,0.349825521
41745,121.5167747,31.22459403,0.365401041
41746,121.5170479,31.22414616,0.415802951
41747,121.5173471,31.22371504,0.445230903
41748,121.5175441,31.22323151,0.397083333
41749,121.5177584,31.22275172,0.444928819
41750,121.5179654,31.22226984,0.417270834
41751,121.5181581,31.22178232,0.229013032
41752,121.5183337,31.22128762,0.238480901
41753,121.5215854,31.22588182,0.138387153
41754,121.5220605,31.22608741,0.024519097
41755,121.5225232,31.22632389,0.201996528
41756,121.5219793,31.22200566,0.321911459
41757,121.5224869,31.22213156,0.383817709
41758,121.5229928,31.22226161,0.332586805
41759,121.5234836,31.22244826,0.261822048
41760,121.5239849,31.22260191,0.374182292
41761,121.5244933,31.22273449,0.097755209
41762,121.5209892,31.22166027,0.350618923
41763,121.5204733,31.22161321,0.331341145
41764,121.5199701,31.22147937,0.269641493
41765,121.5194613,31.22134805,0.218948785
41766,121.5189533,31.22121297,0.256903646
41767,121.5184509,31.22106088,0.241112893
41769,121.5264504,31.22611187,0.254482639
41770,121.5269361,31.226306,0.074809079
41771,121.5232085,31.22578787,0.267730902
41772,121.5241438,31.22547929,0.469430555
41773,121.5236377,31.22534152,0.342490451
41774,121.525476,31.22586316,0.372043403
41775,121.5274394,31.22494648,0.24783507
41776,121.5243368,31.22323261,0.240409722
41777,121.5241304,31.2237164,0.355889757
41778,121.52392,31.22419841,0.375456597
41779,121.5237055,31.22467869,0.30518316
41780,121.5234755,31.22515149,0.245175347
41781,121.5247,31.22224676,0.123266494
41782,121.5248218,31.22173551,0.12793316
41783,121.5249168,31.22121833,0.160989583
41784,121.5253366,31.22487752,0.059425342
41785,121.5251353,31.22536336,0.296980903
41786,121.5250444,31.22418661,0.331884549
41787,121.5245591,31.22400285,0.205385416
41788,121.5260282,31.22454401,0.077060764
41789,121.5265325,31.22467821,0.182319445
41790,121.5257618,31.22378009,0.092088541
41791,121.5255812,31.22427313,0.149272569
41792,121.5254914,31.22308229,0.445046876
41793,121.5249902,31.22294099,0.404209201
41797,121.5266486,31.22293526,0.443047743
41798,121.5261386,31.22282192,0.382631944
41802,121.5264671,31.22345199,0.22977691
41803,121.5269594,31.22363359,0.422581597
41804,121.5271705,31.22428022,0.153018229
41808,121.5306503,31.22331688,0.121425347
41809,121.5304318,31.22447844,0.126234375
41810,121.5308131,31.22413234,0.252703125
41811,121.5298677,31.22557379,0.121239601
41812,121.5298127,31.22549818,0.088384549
41813,121.530799,31.22550509,0.301535591
41814,121.5300361,31.22479074,0.189224826
41816,121.5295465,31.22294405,0.076427951
41817,121.5281747,31.22341316,0.362592015
41818,121.530154,31.22405446,0.14894184
41819,121.5296534,31.2240181,0.42778125
41822,121.5275517,31.22555449,0.209842014
41823,121.5294761,31.22558525,0.165195312
41824,121.5287686,31.22548787,0.442380208
41825,121.528297,31.22571928,0.318039062
41826,121.5278286,31.22595712,0.376730903
41827,121.5296533,31.22494565,0.383264757
41828,121.5275636,31.22336494,0.389824653
41830,121.528609,31.22418977,0.458853298
41831,121.5291156,31.2243282,0.451408854
41832,121.5295996,31.22452487,0.363023438
41833,121.5279104,31.22447742,0.088082465
41834,121.5277466,31.22497631,0.204250868
41835,121.5276177,31.22385039,0.403414062
41837,121.5297536,31.22230337,0.081554688
41838,121.5295428,31.22182231,0.064926215
41841,121.5335809,31.2238777,0.191801216
41842,121.5347831,31.22421364,0.078774306
41843,121.5351067,31.22434313,0.074237847
41844,121.5367488,31.22553858,0.234921876
41845,121.5364575,31.22584576,0.145954861
41846,121.5344043,31.22553547,0.420081597
41847,121.5345809,31.22504037,0.240064236
41848,121.5346171,31.22299186,0.262746527
41849,121.5341624,31.22325331,0.151027778
41850,121.5352511,31.22283969,0.436282985
41851,121.5351258,31.22352631,0.084128473
41852,121.5347318,31.22386343,0.078666667
41853,121.5354122,31.22393201,0.1239375
41854,121.535898,31.22227789,0.278133681
41855,121.535428,31.22251352,0.367175347
41856,121.5360593,31.2214826,0.41111632
41857,121.5359364,31.22097741,0.403147569
41858,121.5360113,31.2204612,0.304443576
41859,121.5360568,31.22388032,0.422750868
41860,121.5359529,31.22454442,0.258374133
41861,121.5355456,31.22487322,0.129598958
41862,121.536508,31.22219986,0.266292535
41863,121.5363106,31.22288911,0.187414063
41864,121.5358406,31.22312506,0.201149306
41865,121.5372143,31.22235617,0.329627604
41866,121.5365711,31.22329296,0.19154514
41867,121.5361142,31.22355032,0.217529514
41868,121.5373007,31.22343147,0.267286458
41869,121.5368873,31.22408043,0.407755209
41870,121.5373303,31.22380528,0.255043403
41871,121.5374739,31.22277056,0.287828993
41872,121.5378913,31.22245981,0.188433159
41873,121.5410352,31.2214031,0.189840278
41874,121.5407626,31.22095384,0.458345486
41875,121.5400227,31.2216529,0.527528646
41876,121.540819,31.22191348,0.613665798
41877,121.5402269,31.22229712,0.356064237
41878,121.5405566,31.22264942,0.356064237
41879,121.5410169,31.22240523,0.601817709
41880,121.5410705,31.2231631,0.539897569
41881,121.5415271,31.22290669,0.539897569
41882,121.5410458,31.2259928,0.473760417
41883,121.5401004,31.22561119,0.431107639
41884,121.5404526,31.22531272,0.488324653
41885,121.5405617,31.22481797,0.353394966
41887,121.5411361,31.22495762,0.412135417
41889,121.5423788,31.22462938,0.543522569
41890,121.542084,31.22427616,0.518956598
41891,121.542427,31.22619764,0.345785581
41892,121.5419313,31.22398053,0.518956598
41893,121.5420109,31.22325256,0.566040798
41894,121.5423855,31.22315871,0.45574132
41895,121.5400832,31.22230559,0.356064237
41896,121.5400576,31.22509082,0.461322049
41897,121.5405017,31.22481608,0.353394966
41898,121.5391004,31.22551419,0.578456597
41899,121.5391954,31.2259328,0.457951389
41900,121.5401697,31.22628539,0.422584201
41901,121.5406796,31.22641414,0.466201389
41902,121.5411948,31.22651732,0.374358506
41903,121.54171,31.22662113,0.465533854
41904,121.5373961,31.22161256,0.29466059
41905,121.53775,31.2241225,0.429563368
41906,121.5380189,31.22457419,0.420586805
41907,121.5383146,31.22500903,0.470107639
41908,121.5386187,31.22543808,0.447904514
41909,121.5381687,31.22268048,0.422070313
41910,121.5382905,31.22333248,0.364332465
41911,121.5389216,31.22357603,0.293019965
41912,121.5393793,31.2233199,0.452232639
41913,121.5384415,31.22131381,0.162621527
41914,121.5383286,31.22198398,0.176787327
41915,121.5378397,31.22217666,0.157118924
41916,121.539267,31.22151872,0.240710938
41917,121.5396549,31.22117945,0.277707466
41918,121.5390384,31.2221715,0.259960938
41919,121.539259,31.22315591,0.426365452
41920,121.5391144,31.22275761,0.27259375
41921,121.5391558,31.22481808,0.620947916
41922,121.5395004,31.22521496,0.490981772
41923,121.5385599,31.22395352,0.644243055
41924,121.5393247,31.22419107,0.634517361
41926,121.5441593,31.2227801,0.100065972
41927,121.5455026,31.22293668,0.323405382
41928,121.5459635,31.22427081,0.051530384
41929,121.5461411,31.22377988,0.053442708
41930,121.544107,31.22434627,0.358477431
41931,121.5427698,31.22526116,0.537156249
41932,121.5429686,31.2247751,0.543522569
41933,121.5431275,31.2242738,0.157919271
41934,121.5441768,31.22563719,0.350622396
41935,121.5443595,31.22514499,0.419513021
41936,121.5445286,31.22464974,0.291405382
41937,121.5434449,31.22601154,0.482500001
41938,121.5429398,31.22586995,0.487265625
41939,121.5450939,31.22643055,0.492032986
41940,121.5445873,31.22629357,0.612506077
41941,121.5440842,31.22615091,0.553260417
41942,121.5457094,31.22613834,0.465662327
41943,121.5456107,31.22474986,0.48953125
41944,121.5459483,31.22548685,0.419493055
41945,121.5464227,31.22573369,0.433511285
41946,121.5469193,31.22588344,0.300508695
41947,121.5474282,31.22600878,0.443638889
41948,121.5479391,31.2261252,0.133177951
41949,121.5484455,31.22625993,0.275143229
41950,121.5487543,31.22590822,0.09123698
41951,121.5466028,31.22506026,0.237967882
41952,121.5471124,31.22519012,0.383243056
41953,121.5476216,31.22532081,0.365994792
41954,121.5481341,31.22543728,0.32418316
41955,121.5486452,31.22555755,0.111569445
41956,121.5429322,31.22381335,0.258890625
41957,121.5440046,31.2220047,0.48337066
41958,121.544183,31.22151057,0.431849826
41959,121.5443922,31.22102805,0.256921874
41960,121.5453807,31.22311042,0.205373264
41961,121.545823,31.22335536,0.32830816
41962,121.5451876,31.22411962,0.278177952
41963,121.5465419,31.22367804,0.075344618
41964,121.5463662,31.22417371,0.059972222
41965,121.5461955,31.22467117,0.155234374
41966,121.5462064,31.22310493,0.356263022
41967,121.5470625,31.22218984,0.199335069
41968,121.546872,31.22267905,0.170958333
41969,121.5467251,31.22318372,0.074722221
41970,121.5468787,31.22163298,0.548025173
41971,121.5463728,31.22148882,0.566324654
41972,121.545867,31.22134466,0.623355035
41973,121.5453593,31.22120757,0.62150434
41974,121.5448492,31.22107943,0.577750868
41975,121.54789,31.22192206,0.439577257
41976,121.5484009,31.22204675,0.569732639
